id,imdb_id_cleaned,title,year,release_date,budget,revenue,runtime,tmdb_rating,tmdb_votes,overview,genres,imdb_rating,imdb_votes
823951,14542254,November,2022,2022-10-05,17700000,18114769,105,7.173,571,"In November 2015, a series of unprecedented and deadly attacks hits Paris. The anti-terrorist police led by Heloise and her chief commander Fred - face an unprecedented level of pressure: in a race against the clock, they must find the perpetrators of the attacks as quickly as possible before they can strike again, travelling across Europe and beyond in one of the biggest manhunts in history.","Crime, Drama, Thriller",6.7,8226.0
532710,1798632,Firestarter,2022,2022-05-12,12000000,15039250,94,5.679,570,"For more than a decade, parents Andy and Vicky have been on the run, desperate to hide their daughter Charlie from a shadowy federal agency that wants to harness her unprecedented gift for creating fire into a weapon of mass destruction. Andy has taught Charlie how to defuse her power, which is triggered by anger or pain. But as Charlie turns 11, the fire becomes harder and harder to control. After an incident reveals the family's location, a mysterious operative is deployed to hunt down the family and seize Charlie once and for all. Charlie has other plans.","Science Fiction, Thriller, Horror",4.6,25635.0
12665,114168,Powder,1995,1995-10-27,9500000,30862156,111,6.911,570,"Harassed by classmates who won't accept his shocking appearance, a shy young man known as ""Powder"" struggles to fit in. But the cruel taunts stop when Powder displays a mysterious power that allows him to do incredible things. This phenomenon changes the lives of all those around him in ways they never could have imagined.","Drama, Fantasy, Science Fiction, Thriller",6.6,34977.0
8669,423977,Charlie Bartlett,2007,2007-05-01,12000000,5254986,97,6.673,570,"Awkward teenager Charlie Bartlett has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.","Comedy, Drama",6.9,68245.0
82532,1588334,"Jeff, Who Lives at Home",2011,2011-09-13,10000000,4417580,83,6.179,570,"Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.","Drama, Comedy",6.4,66553.0
8880,374569,Che: Part Two,2008,2008-12-12,40000000,8638163,135,6.675,570,"After the Cuban Revolution, Che is at the height of his fame and power. Then he disappears, re-emerging incognito in Bolivia, where he organizes a small group of Cuban comrades and Bolivian recruits to start the great Latin American Revolution. Through this story, we come to understand how Che remains a symbol of idealism and heroism that lives in the hearts of people around the world.","Drama, History, War",6.8,36454.0
1552,98067,Parenthood,1989,1989-07-31,20000000,126297830,124,6.698,569,"The story of the Buckman family and friends, attempting to bring up their children. They suffer/enjoy all the events that occur: estranged relatives, the 'black sheep' of the family, the eccentrics, the skeletons in the closet, and the rebellious teenagers.","Comedy, Drama",7.1,59018.0
10552,88889,Cat's Eye,1985,1985-04-12,7000000,13100000,94,6.776,569,"Three short stories by shock-meister Stephen King are linked by a stray cat that roams from one tale to the next in this creepy triptych that begins as Dick (James Woods) tries to quit smoking by any means necessary. Next, we meet Johnny, an adulterous man who's forced by his lover's husband onto a building's hazardous ledge. Finally, Amanda is threatened by an evil gnome who throws suspicion on the family cat.","Horror, Thriller",6.3,30615.0
655082,10366514,Eiffel,2021,2021-10-07,26000000,13000000,108,6.303,569,"The French government is asking Gustave Eiffel to design something spectacular for the 1889 Paris World Fair, but he simply wants to design the subway—until he crosses paths with a mysterious woman from his past.","Romance, Drama",6.3,9172.0
257345,1878841,The Darkness,2016,2016-05-13,4000000,10898293,92,4.761,568,A family returns from a Grand Canyon vacation with a supernatural presence in tow.,"Horror, Thriller",4.5,17965.0
1947,350261,An Unfinished Life,2005,2005-09-09,30000000,18618284,108,6.771,568,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. One day, the woman he blames for the death of his only son arrives at his door broke, desperate and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure and forgiveness.",Drama,7.0,36292.0
242042,2355495,Barefoot,2014,2014-02-02,6000000,15071,90,6.569,568,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He takes the naive young woman home for his brother's wedding an improbable romance blooms, as she impresses everyone with her genuine, simple charms.","Comedy, Drama, Romance",6.5,29046.0
9794,424993,Employee of the Month,2006,2006-10-06,12000000,38528984,103,5.555,568,"When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.","Comedy, Romance",5.6,53064.0
632617,10986222,C'mon C'mon,2021,2021-11-19,8300000,4300000,109,7.281,567,Johnny and his young nephew forge a tenuous but transformational relationship when they embark on a cross-country trip to see life away from Los Angeles.,Drama,7.3,42920.0
533444,8652728,Waves,2019,2019-11-15,6000000,2576990,135,7.389,567,A controlling father’s attempts to ensure that his two children succeed in high school backfire after his son experiences a career-ending sports injury. Their familial bonds are eventually placed under severe strain by an unexpected tragedy.,"Romance, Drama",7.5,38382.0
16608,421238,The Proposition,2005,2005-10-06,2000000,5048693,104,7.044,566,"In 1880s Australia, a lawman offers renegade Charlie Burns a difficult choice. In order to save his younger brother from the gallows, Charlie must hunt down and kill his older brother, who is wanted for rape and murder. Venturing into one of the Outback's most inhospitable regions, Charlie faces a terrible moral dilemma that can end only in violence.","Action, Adventure, Crime, Drama, Thriller, Western",7.3,58050.0
6439,376105,Racing Stripes,2005,2005-01-06,30000000,90754475,102,5.865,566,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.","Comedy, Family",5.2,19276.0
11780,114287,Rob Roy,1995,1995-04-13,28000000,31596911,139,6.72,566,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.","Adventure, History, Drama, Action, War",6.9,49463.0
653851,7693316,Devotion,2022,2022-11-23,90000000,20000000,139,7.231,566,The harrowing true story of two elite US Navy fighter pilots during the Korean War. Their heroic sacrifices would ultimately make them the Navy's most celebrated wingmen.,"War, Drama, Action",6.6,32830.0
198185,1647668,Million Dollar Arm,2014,2014-05-09,25000000,38307627,124,6.742,566,"In a last-ditch effort to save his career, sports agent JB Bernstein dreams up a wild game plan to find Major League Baseball’s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. It’s an incredible and touching journey that will change them all — especially JB, who learns valuable lessons about teamwork, commitment and family.",Drama,7.0,49443.0
199534,2004432,Wolf Creek 2,2013,2013-08-30,8000000,9630444,106,6.399,565,"Lured by the promise of an Australian holiday, backpackers Rutger, Katarina and Paul visit the notorious Wolf Creek Crater.  Their dream Outback adventure soon becomes a horrific reality when they encounter the site's most infamous local, the last man any traveller to the region ever wants to meet—Mick Taylor.  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland.","Horror, Thriller",6.2,25329.0
11584,93886,Roxanne,1987,1987-06-19,12000000,40050884,107,6.412,565,"Based on the play 'Cyrano de Bergerac', large-nosed C.D. Bales falls for the beautiful Roxanne—while she falls for his personality but another man's looks.","Comedy, Romance",6.6,50069.0
21755,844286,The Brothers Bloom,2008,2008-09-09,20000000,5530764,114,6.604,565,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.","Adventure, Comedy, Drama, Romance",6.7,54134.0
227700,1715336,Anna,2013,2013-10-13,4357373,1200000,99,6.503,565,"A man with the ability to enter peoples' memories takes on the case of a brilliant, troubled sixteen-year-old girl to determine whether she is a sociopath or a victim of trauma.","Thriller, Drama",6.4,26735.0
46528,1032751,The Warrior's Way,2010,2010-12-01,42000000,11087569,100,6.5,564,A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.,"Adventure, Fantasy, Action, Western, Thriller",6.3,27996.0
9910,417217,Two for the Money,2005,2005-10-07,35000000,30526509,122,6.051,564,A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.,"Comedy, Crime, Drama, Thriller",6.2,54954.0
11524,83190,Thief,1981,1981-03-27,5500000,11492915,123,7.138,564,"Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score.","Crime, Thriller, Action",7.4,50182.0
58522,1680058,Boris - Il film,2011,2011-04-01,3347850,1248748,108,6.915,564,A director and his crew attempt to make the transition from the small to the big screen.,Comedy,6.9,3340.0
11849,190374,Dungeons & Dragons,2000,2000-12-08,35000000,15185241,107,4.29,564,"The Empire of Izmer is a divided land: elite magicians called “mages” rule while lowly commoners are powerless. When Empress Savina vows to bring equality and prosperity to her land, the evil mage Profion plots to depose her.","Drama, Adventure, Fantasy",3.7,37900.0
11375,329717,Hollywood Homicide,2003,2003-06-09,75000000,51142659,116,5.238,563,"Joe Gavilan and his new partner K. C. Calden, are detectives on the beat in Tinseltown. Neither one of them really wants to be a cop, Gavilan moonlights as a real estate broker, and Calden is an aspiring actor moonlighting as a yoga instructor. When the two are assigned a big case they must work out whether they want to solve the case or follow their hearts.","Action, Adventure, Comedy, Thriller",5.4,41488.0
